thang|kdjendok|kdsatker|kddept|kdunit|kdprogram|kdgiat|kdoutput|kdlokasi|kdkabkota|kddekon|kdsoutput|kdkmpnen|kdskmpnen|kdakun|kdkppn|kdbeban|header1|header2|kdheader|noitem|nmitem|vol1|sat1|vol2|sat2|vol3|sat3|vol4|sat4|volkeg|satkeg|hargasat|jumlah|rphblokir
2026|01|015115|015|08|CD|6212|FAL|01|51|2|004|100| B|521211|019|A||||1|KDM- Konsumsi Makan Peserta Unit|85.0|UNIT|2|ORG|2|KEG|0||340.0|OK|34859|11852000|0
2026|01|015115|015|08|CD|6212|FAL|01|51|2|004|100| B|521211|019|A||||2|KDM- Konsumsi Snack Peserta Unit|85.0|UNIT|2|ORG|2|KEG|0||340.0|OK|13280|4515000|0
2026|01|015115|015|08|CD|6212|FAL|01|51|2|004|100| B|521211|019|A||||3|KDM- Konsumsi Makan Narasumber dan Panitia|10.0|ORG|2|KEG|0||0||20.0|OK|34850|697000|0
2026|01|015115|015|08|CD|6212|FAL|01|51|2|004|100| B|521211|019|A||||4|KDM- Konsumsi Snack Narasumber dan Panitia|10.0|ORG|2|KEG|0||0||20.0|OK|13300|266000|0
2026|01|015115|015|08|CD|6213|FAC|01|51|2|001|100| A|521211|019|A||||1|KDM- Konsumsi Makan Peserta|15.0|ORG|2|FREK|0||0||30.0|OK|34867|1046000|0
2026|01|015115|015|08|CD|6213|FAC|01|51|2|001|100| A|521211|019|A||||2|KDM- Konsumsi Snack Peserta Satker|15.0|ORG|2|FREK|0||0||30.0|OK|13267|398000|0
2026|01|015115|015|08|CD|6213|FAC|01|51|2|001|100| A|521211|019|A||||3|KDM- Konsumsi Makan Panitia|3.0|ORG|2|FREK|0||0||6.0|OK|34834|209000|0
2026|01|015115|015|08|CD|6213|FAC|01|51|2|001|100| A|521211|019|A||||4|KDM- Konsumsi Snack Panitia|3.0|ORG|2|FREK|0||0||6.0|OK|13334|80000|0
2026|01|015115|015|08|CD|6213|FAE|01|51|2|009|100| A|524113|019|A||||1|Transport Lokal|2.0|ORG|2|FREK|2|HARI|0||8.0|OK|131750|1054000|0
2026|01|015115|015|08|CD|6213|FAL|01|51|2|003|100| A|524113|019|A||||1|Transport Lokal|4.0|FREK|2|ORG|2|HR|0||16.0|OK|131750|2108000|0
2026|01|015115|015|08|CD|6214|FAL|01|51|2|002|100| A|521211|019|A||||1|CTK- Pelaksanaan Kearsipan dan Dokumentasi|1.0|THN|0||0||0||1.0|THN|415000|415000|0
2026|01|015115|015|08|CD|6214|FAL|01|51|2|002|100| B|521211|019|A||||1|CTK- Dokumentasi/Pencetakan/Penggandaan|1.0|THN|0||0||0||1.0|THN|415000|415000|0
2026|01|015115|015|08|CD|6215|FAH|01|51|2|003|100| A|521211|019|A||||1|CTK- Pencetakan Laporan Keuangan|1.0|THN|0||0||0||1.0|THN|415000|415000|0
2026|01|015115|015|08|CD|6215|FAH|01|51|2|003|100| B|524113|019|A||||1|Transport Lokal|2.0|ORG|1|FREK|0||0||2.0|OK|131500|263000|0
2026|01|015115|015|08|WA|4715|EBA|01|51|2|001|100| A|521811|019|A||||1|ATK- Alat Tulis Kantor/ Supplies Komputer|1.0|THN|0||0||0||1.0|THN|14320000|14320000|0
2026|01|015115|015|08|WA|4715|EBA|01|51|2|001|100| B|522151|019|A||||1|Honor Narasumber (Dinas PU)|1.0|ORG|1|JAM|0||0||1.0|OJ|513000|513000|0
2026|01|015115|015|08|WA|4715|EBA|01|51|2|001|100| B|524113|019|A||||1|Transport Penilai|2.0|ORG|1|FREK|1|HR|0||2.0|OK|131500|263000|0
2026|01|015115|015|08|WA|4715|EBA|01|51|2|002|100| A|524113|019|A||||1|Transport Lokal|2.0|ORG|5|FREK|2|HRI|0||20.0|OK|131750|2635000|0
2026|01|015115|015|08|WA|4715|EBA|01|51|2|994|002| A|521111|019|A|01||1|1|Keperluan Sehari-hari Perkantoran|0.0||0||0||0||0.0||0|0|0
2026|01|015115|015|08|WA|4715|EBA|01|51|2|994|002| A|521111|019|A|01|||2|Keperluan Sehari-Hari Perkantoran|1.0|THN|0||0||0||1.0|THN|60440000|60440000|0
